Is_New,ID*,key,URL*,rel_url,requirement,conformance,update_verb,actor,certifiers_only,Sub-Requirement(s),conditionality,Conditionality Details,Verifiable?,Verifiability Details,Planning To Test?,Planning To Test Details,Page,Section,context,Verb Guess,Actor Guess,Section #,Grouping,Priority,Test Plan,Questions,Notes,In Test,Column1
,346,CONF-0346,https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-implantable-device.html#mandatory-and-must-support-data-elements,StructureDefinition-us-core-implantable-device.html#mandatory-and-must-support-data-elements,Servers SHOULD support query by Device.type to allow Clients to request the patient’s devices by a specific type.,SHOULD,,Server,,,FALSE,,,,,,StructureDefinition-us-core-implantable-device,mandatory-and-must-support-data-elements,Structuredefinition US Core Implantable Device: Mandatory And Must Support Data Elements,SHOULD,Server,,,,,,,,
,347,CONF-0347,https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-implantable-device.html#mandatory-and-must-support-data-elements,StructureDefinition-us-core-implantable-device.html#mandatory-and-must-support-data-elements,"Records of implanted devices MAY be queried against UDI data, including: UDI HRF string (udi-carrier)",MAY,,Server,,,FALSE,,,,,,StructureDefinition-us-core-implantable-device,mandatory-and-must-support-data-elements,Structuredefinition US Core Implantable Device: Mandatory And Must Support Data Elements,MAY,,,,,,,,,
,348,CONF-0348,https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-implantable-device.html#mandatory-and-must-support-data-elements,StructureDefinition-us-core-implantable-device.html#mandatory-and-must-support-data-elements,"Records of implanted devices MAY be queried against UDI data, including:UDI Device Identifier (udi-di)",MAY,,Server,,,FALSE,,,,,,StructureDefinition-us-core-implantable-device,mandatory-and-must-support-data-elements,Structuredefinition US Core Implantable Device: Mandatory And Must Support Data Elements,MAY,,,,,,,,,
,349,CONF-0349,https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-implantable-device.html#mandatory-and-must-support-data-elements,StructureDefinition-us-core-implantable-device.html#mandatory-and-must-support-data-elements,"Records of implanted devices MAY be queried against UDI data, including: Manufacturer (manufacturer)",MAY,,Server,,,FALSE,,,,,,StructureDefinition-us-core-implantable-device,mandatory-and-must-support-data-elements,Structuredefinition US Core Implantable Device: Mandatory And Must Support Data Elements,MAY,,,,,,,,,
,350,CONF-0350,https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-implantable-device.html#mandatory-and-must-support-data-elements,StructureDefinition-us-core-implantable-device.html#mandatory-and-must-support-data-elements,"Records of implanted devices MAY be queried against UDI data, including: Model number (model)",MAY,,Server,,,FALSE,,,,,,StructureDefinition-us-core-implantable-device,mandatory-and-must-support-data-elements,Structuredefinition US Core Implantable Device: Mandatory And Must Support Data Elements,MAY,,,,,,,,,
,351,CONF-0351,https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-implantable-device.html#mandatory-and-must-support-data-elements,StructureDefinition-us-core-implantable-device.html#mandatory-and-must-support-data-elements,Implementers MAY also adopt custom SearchParameters for searching by lot numbers,MAY,,Server,,,FALSE,,,,,,StructureDefinition-us-core-implantable-device,mandatory-and-must-support-data-elements,Structuredefinition US Core Implantable Device: Mandatory And Must Support Data Elements,MAY,,,,,,,,,
,352,CONF-0352,https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-implantable-device.html#mandatory-and-must-support-data-elements,StructureDefinition-us-core-implantable-device.html#mandatory-and-must-support-data-elements,Implementers MAY also adopt custom SearchParameters for searching by serial number,MAY,,Server,,,FALSE,,,,,,StructureDefinition-us-core-implantable-device,mandatory-and-must-support-data-elements,Structuredefinition US Core Implantable Device: Mandatory And Must Support Data Elements,MAY,,,,,,,,,
,353,CONF-0353,https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-implantable-device.html#mandatory-and-must-support-data-elements,StructureDefinition-us-core-implantable-device.html#mandatory-and-must-support-data-elements,Implementers MAY also adopt custom SearchParameters for searching by expiration date,MAY,,Server,,,FALSE,,,,,,StructureDefinition-us-core-implantable-device,mandatory-and-must-support-data-elements,Structuredefinition US Core Implantable Device: Mandatory And Must Support Data Elements,MAY,,,,,,,,,
,354,CONF-0354,https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-implantable-device.html#mandatory-and-must-support-data-elements,StructureDefinition-us-core-implantable-device.html#mandatory-and-must-support-data-elements,Implementers MAY also adopt custom SearchParameters for searching by manufacture date,MAY,,Server,,,FALSE,,,,,,StructureDefinition-us-core-implantable-device,mandatory-and-must-support-data-elements,Structuredefinition US Core Implantable Device: Mandatory And Must Support Data Elements,MAY,,,,,,,,,
,355,CONF-0355,https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-implantable-device.html#mandatory-and-must-support-data-elements,StructureDefinition-us-core-implantable-device.html#mandatory-and-must-support-data-elements,Implementers MAY also adopt custom SearchParameters for searching by distinct identifier,MAY,,Server,,,FALSE,,,,,,StructureDefinition-us-core-implantable-device,mandatory-and-must-support-data-elements,Structuredefinition US Core Implantable Device: Mandatory And Must Support Data Elements,MAY,,,,,,,,,
,356,CONF-0356,"https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-diagnosticreport-lab.html#mandatory-and-must-support-data-elements, https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-diagnosticreport-note.html#mandatory-and-must-support-data-elements","StructureDefinition-us-core-diagnosticreport-lab.html#mandatory-and-must-support-data-elements, StructureDefinition-us-core-diagnosticreport-note.html#mandatory-and-must-support-data-elements","The diagnostically relevant time (known as the “effective time” and typically the time of specimen collection) … SHALL be present if status [of the diagnostic report] is ‘partial’, ‘preliminary’, ‘final’, ‘amended’, ‘corrected’, or ‘appended’.",SHALL,,Server,,,TRUE,"If the status of the diagnostic report is ‘partial’, ‘preliminary’, ‘final’, ‘amended’, ‘corrected’, or ‘appended’, then the report needs an effective time present",,,,,StructureDefinition-us-core-diagnosticreport-note,mandatory-and-must-support-data-elements,Structuredefinition US Core Diagnosticreport Note: Mandatory And Must Support Data Elements,SHALL,,,,,,,,y,
,357,CONF-0357,https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-diagnosticreport-lab.html#mandatory-and-must-support-data-elements,StructureDefinition-us-core-diagnosticreport-lab.html#mandatory-and-must-support-data-elements,"When the report was released … SHALL be present if status [of the diagnostic report] is ‘partial’, ‘preliminary’, ‘final’, ‘amended’, ‘corrected’, or ‘appended’.",SHALL,,Server,,,TRUE,"If the status of the diagnostic report is ‘partial’, ‘preliminary’, ‘final’, ‘amended’, ‘corrected’, or ‘appended’, then the report needs an release time",,,,,StructureDefinition-us-core-diagnosticreport-lab,mandatory-and-must-support-data-elements,Structuredefinition US Core Diagnosticreport Lab: Mandatory And Must Support Data Elements,SHALL,,,,,,,,y,
,358,CONF-0358,https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-diagnosticreport-lab.html#mandatory-and-must-support-data-elements,StructureDefinition-us-core-diagnosticreport-lab.html#mandatory-and-must-support-data-elements,Updates to .meta.lastUpdated SHOULD reflect New laboratory reports. ,SHOULD,,Server,,,FALSE,,,,,,StructureDefinition-us-core-diagnosticreport-lab,mandatory-and-must-support-data-elements,Structuredefinition US Core Diagnosticreport Lab: Mandatory And Must Support Data Elements,SHOULD,,,,,,,"Removed in v8.0.0:

[Note: US Core authors will] upgrade the Meta.lastUpdated guidance [from] (SHOULD) to ... (SHALL) in the next version of US Core",,
,359,CONF-0359,https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-diagnosticreport-lab.html#mandatory-and-must-support-data-elements,StructureDefinition-us-core-diagnosticreport-lab.html#mandatory-and-must-support-data-elements,"Updates to .meta.lastUpdated SHOULD reflect changes in the status of laboratory reports, including events that trigger the same status (e.g., amended → amended).",SHOULD,,Server,,,FALSE,,,,,,StructureDefinition-us-core-diagnosticreport-lab,mandatory-and-must-support-data-elements,Structuredefinition US Core Diagnosticreport Lab: Mandatory And Must Support Data Elements,SHOULD,,,,,,,"Removed in v8.0.0:

[Note: US Core authors will] upgrade the Meta.lastUpdated guidance [from] (SHOULD) to ... (SHALL) in the next version of US Core",,
,360,CONF-0360,https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-diagnosticreport-note.html#mandatory-and-must-support-data-elements,StructureDefinition-us-core-diagnosticreport-note.html#mandatory-and-must-support-data-elements,"The DiagnosticReport.category binding Must Support, at a minimum, the US Core DiagnosticReport Category Codes of Cardiology, Radiology, and Pathology",SHALL,,Server,,,FALSE,,,,,,StructureDefinition-us-core-diagnosticreport-note,mandatory-and-must-support-data-elements,Structuredefinition US Core Diagnosticreport Note: Mandatory And Must Support Data Elements,,,,,,,,,y,
,361,CONF-0361,https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-diagnosticreport-note.html#mandatory-and-must-support-data-elements,StructureDefinition-us-core-diagnosticreport-note.html#mandatory-and-must-support-data-elements,Other [diagnostic report] categories may be supported [when using US Core DiagnosticReport Profile for Report and Note Exchange],MAY,,Server,,,FALSE,,,,,,StructureDefinition-us-core-diagnosticreport-note,mandatory-and-must-support-data-elements,Structuredefinition US Core Diagnosticreport Note: Mandatory And Must Support Data Elements,MAY,,,,,,,,,
,362,CONF-0362,https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-diagnosticreport-note.html#mandatory-and-must-support-data-elements,StructureDefinition-us-core-diagnosticreport-note.html#mandatory-and-must-support-data-elements,[L]inkages between specific LOINC codes and the LP-type codes may be used as guidance [for a Server's categorization of diagnostic reports],MAY,,Server,,,FALSE,,,,,,StructureDefinition-us-core-diagnosticreport-note,mandatory-and-must-support-data-elements,Structuredefinition US Core Diagnosticreport Note: Mandatory And Must Support Data Elements,MAY,Server,,,,,,,,
,363,CONF-0363,https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-diagnosticreport-note.html#mandatory-and-must-support-data-elements,StructureDefinition-us-core-diagnosticreport-note.html#mandatory-and-must-support-data-elements,A Server will return how a customer has categorized their reports at a particular site.,DEPRECATED,,Server,,,FALSE,,,,,,StructureDefinition-us-core-diagnosticreport-note,mandatory-and-must-support-data-elements,Structuredefinition US Core Diagnosticreport Note: Mandatory And Must Support Data Elements,,Server,,,,,,"Definitional reminder for Client systems, not a requirement, so DEPRECATED",,
,364,CONF-0364,https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-diagnosticreport-note.html#mandatory-and-must-support-data-elements,StructureDefinition-us-core-diagnosticreport-note.html#mandatory-and-must-support-data-elements,"For Diagnostic Imaging Reports systems SHOULD support using the subset of LOINC codes defined in CONF-DIR-19 in HL7 Implementation Guide for CDA Release 2: Imaging Integration, Levels 1, 2, and 3, Basic Imaging Reports in CDA and DICOM Diagnostic Imaging Reports (DIR) - Universal Realm, Release 1.0.",SHOULD,,Server,,,TRUE,When sending Diagnostic imaging reports,,,,,StructureDefinition-us-core-diagnosticreport-note,mandatory-and-must-support-data-elements,Structuredefinition US Core Diagnosticreport Note: Mandatory And Must Support Data Elements,SHOULD,,,,,,,A US page that matches this CDA guide not found.,,
,365,CONF-0365,https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-documentreference.html#mandatory-and-must-support-data-elements,StructureDefinition-us-core-documentreference.html#mandatory-and-must-support-data-elements,"The DocumentReference.type binding Must Support, at a minimum, the 10 [Common Clinical Notes](https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-documentreference.html#mandatory-and-must-support-data-elements)",SHALL,,Server,,,FALSE,,,,,,StructureDefinition-us-core-documentreference,mandatory-and-must-support-data-elements,Structuredefinition US Core Documentreference: Mandatory And Must Support Data Elements,,,,,,,,"Change in v8.0.0: 

The DocumentReference.type binding Must Support, at a minimum, the 5 Common Clinical Notes and may extend to the whole US Core DocumentReference Type Value Set

->

The DocumentReference.type binding Must Support, at a minimum, the 10 Common Clinical Notes and may extend to the whole US Core DocumentReference Type Value Set",y,
